CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.375806+0.537059*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.80146+3.81107*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.7109+2.70024*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.9501+17.0391*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.1631144101"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.74500982601"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.30609162176"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.42697+-0.891434*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.0292+0.0861189*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.063563+1.77106*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.94562+-2.77334*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.490372+0.757363*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.25755+-1.57833*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.66328+-2.07445*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.60539+5.22362*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.74796+-3.13246*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.21574+-1.43189*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.06364+2.12493*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.72018+-2.94806*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.620776+0.283353*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.98296+3.99682*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.69842+2.6884*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-16.3583+17.4509*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16849350036"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.85625587527"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.32014106506"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.44934+-0.952804*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.02472+0.0907585*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0970903+1.70937*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.84668+-2.62616*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.557464+0.665785*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.24199+-1.56066*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.67406+-2.08899*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.62628+5.24594*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.70033+-3.07976*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.21406+-1.43017*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.960515+2.01297*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.68386+-2.91214*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.409271+0.501914*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.94598+3.95933*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.5507+2.53812*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.9588+17.0471*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.1624070481"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.76954992496"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.30943108693"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.43359+-0.915646*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.01179+0.120976*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0944099+1.72171*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.89233+-2.69002*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.560978+0.662514*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.23014+-1.54362*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.69111+-2.1073*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.56607+5.17739*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.64214+-3.01376*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.2354+-1.45244*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.968904+2.02294*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.77356+-3.00619*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.299149+0.616199*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.88956+3.902*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.69589+2.68614*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.8251+16.9143*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16271658732"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.83340968283"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.30935724927"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.4337+-0.916962*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.01296+0.117042*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.116487+1.6813*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.87188+-2.66338*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.551361+0.673575*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.23154+-1.54712*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.66742+-2.08011*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.66216+5.28887*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.80887+-3.20095*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.17856+-1.3915*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.956275+2.00854*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.64518+-2.87105*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.368197+0.545496*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.94029+3.95473*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.57673+2.56582*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-16.5089+17.6025*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.17016320601"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.86020793967"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31552105862"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.44246+-0.936126*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.0222+0.0967073*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0664032+1.76447*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.91624+-2.72912*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.509722+0.731504*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.24459+-1.56147*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.6918+-2.10831*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.59437+5.21012*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.66286+-3.03674*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.24166+-1.45938*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.927822+1.97824*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.66821+-2.8956*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.354488+0.55925*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.78686+3.79626*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.62651+2.61433*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.9835+17.0718*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16256282188"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.77457935482"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31187978448"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.43767+-0.927659*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.0112+0.120434*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0935282+1.72168*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.90709+-2.71471*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.539864+0.689405*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.23511+-1.5512*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.64357+-2.05067*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.5596+5.17114*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.73872+-3.1224*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.20283+-1.41776*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.992457+2.04785*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.74122+-2.97196*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.301324+0.614442*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.8872+3.90005*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.62299+2.61234*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.8438+16.9327*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16253924784"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.8627197352"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31611564913"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.44328+-0.937767*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.0247+0.0909189*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0896078+1.72257*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.87071+-2.66264*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.534099+0.69745*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.23279+-1.54772*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.69304+-2.11051*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.61766+5.23649*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.65669+-3.02982*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.21063+-1.42487*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.837235+1.88084*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.65344+-2.88127*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.313524+0.600888*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.93169+3.94492*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.58286+2.57101*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.9411+17.0297*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.1627216868"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.78539092431"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31041922108"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.43567+-0.923708*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.00948+0.123706*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.100741+1.70936*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.90132+-2.70657*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.539067+0.690409*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.2293+-1.54357*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.66904+-2.08129*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.60101+5.21838*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.74218+-3.12616*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.20549+-1.42061*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.983357+2.038*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.73249+-2.96289*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.285814+0.630576*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.88338+3.89628*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.63523+2.62492*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.7919+16.8807*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16219803107"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.85789478612"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31490494163"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.44051+-0.926325*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.03056+0.0811791*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.100818+1.70348*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.85104+-2.63303*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.537208+0.694303*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.24576+-1.5639*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.6681+-2.08033*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.58239+5.19656*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.65177+-3.02407*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.21966+-1.4346*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.863347+1.90922*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.68487+-2.91391*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.290832+0.624677*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.87901+3.89104*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.58723+2.57524*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.9815+17.0702*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.163012936"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.78558248071"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31249136775"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.43715+-0.91929*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.01493+0.118345*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.144269+1.63756*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.88701+-2.68717*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.524967+0.709507*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.24387+-1.56238*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.65174+-2.06111*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.56653+5.17827*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.73756+-3.12184*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.12726+-1.33459*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.965678+2.02*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.76812+-2.99993*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.383262+0.529087*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.90123+3.91359*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.62678+2.61545*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-16.029+17.1185*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16393166006"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.84625206881"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31027074668"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.43425+-0.914321*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.02478+0.091993*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.107295+1.69292*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.87145+-2.66558*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.520977+0.714455*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.23235+-1.54748*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.66194+-2.07278*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.61633+5.23646*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.71741+-3.09733*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.18586+-1.39749*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.893372+1.94224*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.68273+-2.91047*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.329932+0.585122*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.83784+3.84936*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.61549+2.60428*x"
